time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491980049909,p1,9.4956,-1.0001,4.4276,-1.8397,5.7989999999999995,7.8716,-1.2831,-4.3452,8.863,-8.304,6.6453,-1.1975,-8.5698,-10.279000000000002,-1.662
1491980049949,p1,9.3262,-0.74554,4.0997,-2.5648,5.1281,7.2493,-1.2917,-5.3273,9.4643,-10.494000000000002,8.8149,-0.16342,-8.1054,-10.732000000000001,-0.856
1491980049989,p1,8.9241,-0.5211899999999999,4.3816,-2.8607,4.952,6.5856,-1.0731,-4.7841,9.2528,-11.425999999999998,11.934000000000001,0.95491,-6.7105,-10.097999999999999,-0.22559
1491980050029,p1,8.8309,-0.14682,3.5701,-2.3174,5.502999999999999,6.939,-1.0197,-4.4727,8.7934,-9.9889,12.802,1.1329,-4.4263,-6.1961,0.27176999999999996
1491980050069,p1,8.7688,-0.16502,4.5469,-2.0371,6.0885,7.6725,-0.85839,-4.609,8.5488,-8.9616,11.572000000000001,0.074456,-1.9776,-2.4217,0.70433
1491980050109,p1,8.74,0.21924000000000002,4.8476,-2.0925,6.4408,7.5231,-0.56196,-3.9835,8.2735,-9.6131,10.325999999999999,-0.19238,-0.05549199999999999,-0.004471,1.1692
1491980050149,p1,8.9208,0.58865,4.732,-2.3883,5.9063,7.2515,-0.70311,-4.1628,8.426,-10.13,9.8661,-1.913,0.6331899999999999,-0.2841,1.1726
1491980050189,p1,8.9865,1.3186,3.6032,-2.7742,6.0534,6.9338,-0.23026,-4.4086,8.7627,-11.356,10.1,-1.6227,0.60163,-1.2628,1.2366
1491980050229,p1,8.6546,1.768,3.0072,-2.8966,6.2541,7.0507,-0.045229000000000005,-4.2832,8.6973,-10.898,9.3252,-2.438,-0.7945399999999999,-3.1097,1.4621
1491980050269,p1,8.8134,2.072,2.6224,-2.7044,6.2379,7.3823,-0.008418,-4.5241,8.8781,-9.5001,6.582999999999999,-1.7692,-2.3396,-3.9369,0.8286100000000001
1491980050309,p1,9.4884,1.8482,3.5065,-2.627,6.6981,7.4723,-0.086975,-4.2179,8.9351,-10.106,8.2599,-1.5956,-4.2219999999999995,-5.1075,0.57699
1491980050349,p1,9.6854,1.6045,4.7896,-2.9245,6.5591,7.64,-0.16696,-4.5334,9.0763,-11.005,8.9445,-1.1492,-6.7222,-7.4116,-1.5708
1491980050389,p1,9.1457,0.7359899999999999,4.4516,-3.1025,6.0243,7.4421,-0.5842,-4.1547,8.9607,-10.411,8.4041,-0.50643,-10.397,-10.482000000000001,-0.7670399999999999
1491980050429,p1,9.0845,0.13087000000000001,3.9846,-2.5809,6.222,7.66,-0.40581,-4.3446,8.7564,-7.9296,7.3586,0.78255,-9.2368,-10.515,-1.5693
1491980050469,p1,8.9011,-0.7574,4.2158,-1.9728,5.945,7.75,-0.45933999999999997,-4.2905,8.5615,-5.0341,5.1191,1.0232,-8.0168,-10.892999999999999,-2.0129
1491980050509,p1,8.6981,-1.3469,3.8373,-1.2913,5.6827,7.8332,-0.38645999999999997,-4.0818,8.4025,-3.3721,4.3388,0.8548899999999999,-9.1845,-10.59,-1.5836
1491980050549,p1,8.1202,-1.9371,4.3887,-1.2472,5.4604,7.689,-0.42931,-4.5814,8.2443,-2.4001,2.6855,0.77868,-9.7279,-13.022,-1.6367
1491980050589,p1,8.208,-2.3229,4.3495,-0.99095,5.1585,7.9201,-0.86803,-4.5307,8.2735,-0.083811,1.0453,0.61692,-9.4567,-12.639000000000001,-0.5926100000000001
1491980050629,p1,8.0894,-1.6885,5.2779,-0.7811100000000001,5.2028,7.7855,-0.56495,-5.4418,9.0274,2.3655,-0.17565,0.78001,-9.2072,-10.363,-2.3080000000000003
1491980050669,p1,8.3231,-2.0906,3.4123,-0.91302,5.2943,7.9139,-0.65,-5.4262,8.7251,0.33064,1.8786,0.8269200000000001,-9.0627,-9.0491,-2.2796
1491980050709,p1,8.5685,-2.6302,2.6273,-0.9771,5.5269,7.9632,-1.2178,-5.5453,8.9973,-1.8241,3.8662,0.57138,-8.1034,-8.9351,-1.9792
1491980050749,p1,8.6627,-2.6647,3.6648,-1.1137,5.7075,8.2062,-0.8743200000000001,-5.2158,8.4662,-3.1057,4.3814,-0.10019,-8.9742,-9.8558,-2.3998
1491980050789,p1,9.2512,-2.5081,4.0732,-1.3734,5.8504,8.249,-0.9849899999999999,-4.4984,8.2076,-5.2028,5.2079,-0.66843,-9.6334,-10.244000000000002,-1.5977
1491980050829,p1,9.0443,-1.8858,4.4935,-1.9321,5.9431,8.1488,-1.0288,-4.6077,8.3359,-7.6999,6.8353,-1.2006,-8.7634,-10.072000000000001,-0.8205100000000001
1491980050869,p1,9.3447,-1.2593,4.6938,-2.5995,5.781000000000001,7.602,-1.0409,-4.8904,8.8786,-10.652999999999999,10.31,-0.8735200000000001,-8.2685,-9.8805,-0.5576300000000001
1491980050909,p1,8.854,-0.7315,5.2157,-2.4090000000000003,5.2451,7.1122,-1.1265,-4.6713,8.8099,-10.811,9.4512,-0.18549000000000002,-6.7368,-7.8717,-0.2798
1491980050949,p1,8.5278,-0.43194,5.0585,-2.2324,5.2059,7.1909,-0.9903700000000001,-4.4971,8.7796,-10.083,9.9371,-0.91419,-3.8867,-5.9591,0.13210999999999998
1491980050989,p1,8.1432,0.25248000000000004,5.1123,-2.1792,5.6127,7.3,-0.8344600000000001,-4.5760000000000005,8.9789,-10.253,11.097999999999999,-0.7763100000000001,-2.4597,-3.9653,0.57996
1491980051029,p1,8.3174,0.60852,4.6459,-2.2147,5.6867,7.0523,-0.67148,-4.4165,8.9835,-10.885,11.839,-0.83483,-1.0179,-1.9484,0.804
1491980051069,p1,8.3251,0.84411,4.9982,-2.5637,6.1549,7.0036,-0.19178,-4.0785,8.6915,-9.5663,10.96,-1.1525,1.2631,-0.011442,1.4006
1491980051109,p1,8.4313,0.93461,4.3803,-2.6431,6.3423,6.8533,-0.09158,-4.0637,8.3211,-10.282,10.501,-1.3915,1.6521,-0.56785,1.9137
1491980051149,p1,8.7683,0.90514,3.659,-2.495,6.3794,7.2044,0.20344,-4.1964,8.3768,-10.934000000000001,9.2783,-2.0035,0.54215,-1.159,1.5347
1491980051189,p1,8.9497,1.3858,3.5143,-2.3276,6.4217,7.4705,0.032257,-4.1043,8.8983,-9.5575,9.1315,-1.4580000000000002,-2.22,-4.2222,1.0689
1491980051229,p1,9.6151,2.0238,3.807,-2.3125,6.4115,7.5702,0.44728,-4.5824,8.9496,-10.107000000000001,8.6332,-1.1909,-4.2982,-5.3726,-0.41863
1491980051269,p1,9.2968,1.5765,5.1446,-2.4754,6.0815,7.6357,-0.22330999999999998,-4.3485,9.0527,-10.447000000000001,8.372,-0.019426,-7.9522,-8.7007,-0.8554
1491980051309,p1,9.1615,0.9726799999999999,4.5129,-3.0074,5.5221,7.0126,-0.6026600000000001,-3.4704,9.2077,-9.7892,8.7608,0.8937200000000001,-10.244000000000002,-8.7067,-0.32636
1491980051349,p1,8.7855,0.3525,4.7448,-2.7089,6.0537,7.362,-0.58824,-3.6025,9.6943,-7.6527,7.5741,1.5307,-7.8067,-11.210999999999999,-0.9643
1491980051389,p1,8.665,-0.19276,4.2479,-1.6043,6.2913,8.3298,0.12785,-4.3180000000000005,8.6809,-6.1762,6.3154,0.82642,-7.7383,-10.606,-0.97646
1491980051429,p1,8.6046,-0.48763999999999996,4.0068,-0.84916,5.671,8.2319,0.66338,-4.7309,7.3466,-3.6155,4.6205,-0.36579,-9.7229,-10.305,-1.0988
1491980051469,p1,8.3184,-1.0859,4.1351,-0.6898,5.3662,8.0906,0.57285,-4.5168,7.3415,-1.6764,2.0658,-0.9993299999999999,-10.267999999999999,-13.814,-1.0727
1491980051509,p1,8.3143,-1.9824,4.1665,-0.84969,5.4179,7.9221,-0.21455,-4.6988,8.0956,0.45738999999999996,-0.32575,-1.0139,-10.445,-12.079,-1.2652
1491980051549,p1,8.1864,-2.498,3.6922,-1.1245,5.472,7.7919,-0.57289,-5.5017,9.8596,2.3428,-0.79938,-0.75039,-8.9906,-10.324000000000002,-3.0588
1491980051589,p1,8.3446,-2.5848,2.8423,-1.2588,5.2928,7.7514,-0.95355,-4.9988,9.4759,1.4786,1.6126,-0.8304,-8.6003,-9.9455,-2.8868
1491980051629,p1,8.6741,-2.6585,2.0684,-1.6238,5.6533,7.899,-1.9602,-4.6871,9.1398,-1.1348,4.2203,-0.97578,-8.9038,-8.5145,-1.5434
1491980051669,p1,9.382,-2.5318,2.3133,-1.3762,5.7494,8.0784,-1.6273,-5.2608,8.5998,-4.4032,6.122999999999999,-1.7188,-9.3007,-8.6334,-1.2067
1491980051709,p1,9.8871,-1.8325,4.2913,-0.8921600000000001,5.6648,8.499,-1.5296,-5.4558,8.7147,-5.702999999999999,5.9618,-2.0749,-10.755,-9.4933,-1.1589
1491980051749,p1,9.2427,-0.87971,4.4418,-1.4329,5.8562,8.0591,-0.9559700000000001,-4.4089,8.2798,-7.8144,7.0844,-1.7133,-8.9122,-9.3981,-0.9258
1491980051789,p1,8.9778,-1.8255,4.374,-2.5701,5.6118,7.4872,-0.9033100000000001,-5.376,8.5077,-10.42,9.0252,-0.16217,-7.5188,-9.6156,-0.4023
1491980051829,p1,8.9238,-1.3086,3.0266,-2.9246,5.2423,6.7129,-1.1857,-4.1289,8.4988,-10.807,9.4586,1.6453,-6.2599,-9.6386,0.22404000000000002
1491980051869,p1,8.5929,-0.29131999999999997,3.0978,-2.3511,5.5409,7.1188,-0.72282,-4.1437,8.6308,-10.812999999999999,10.673,1.8840000000000001,-4.6148,-6.9275,0.32638
1491980051909,p1,8.8618,0.64891,4.5682,-1.8766,6.106,8.0478,-0.63226,-4.348,8.5868,-10.95,11.056,1.4456,-2.1588,-3.1445,0.43783999999999995
1491980051949,p1,8.9663,1.2367,5.5875,-2.1678,6.3114,8.2025,-0.5808300000000001,-4.606,8.7926,-11.384,11.062999999999999,1.2268,0.019669,0.37766,0.73816
1491980051989,p1,8.7457,1.258,4.3923,-2.7194,5.7865,6.9767,-0.9628399999999999,-4.8369,8.6245,-9.9417,10.25,-0.34896,1.91,2.02,0.66993
1491980052029,p1,8.7033,1.0707,3.1299,-3.2008,5.4479999999999995,6.3209,-0.27214,-5.7763,9.2259,-10.014,9.3546,-1.4449,1.9964,0.13072,0.35253
1491980052069,p1,8.7611,1.038,3.8089999999999997,-2.6856,6.3935,7.2956,0.28918,-5.6383,7.9435,-10.835999999999999,10.197000000000001,-2.7828,0.12553,-3.1541,0.11782000000000001
1491980052109,p1,8.972000000000001,1.6135,3.9636,-1.5823,6.8017,8.0625,0.49681000000000003,-4.5224,7.9273,-10.515,9.2644,-1.875,-3.2704,-4.7521,0.22049000000000002
1491980052149,p1,9.0329,0.82357,5.0109,-1.7587,6.5628,7.8416,-0.055143,-4.225,8.7719,-10.647,7.6404,-1.0431,-6.7135,-7.5291,-0.024471
1491980052189,p1,8.7878,0.9886,4.9877,-2.3026,5.5777,7.0221,-0.28693,-4.0587,8.7826,-10.485999999999999,8.7019,-0.04308,-9.2691,-8.0382,-0.54715
1491980052229,p1,8.8695,0.45808000000000004,4.1045,-2.6851,5.6487,6.9082,-0.44421000000000005,-4.8209,9.0331,-8.5036,8.4226,0.47723999999999994,-8.5379,-9.5043,-0.9571200000000001
1491980052269,p1,8.7218,-0.37427,5.0679,-2.2724,5.5017,7.192,-0.19243,-4.952,8.3839,-6.194,6.7513,0.57799,-8.5106,-11.140999999999998,-0.92371
1491980052309,p1,8.6444,-0.90784,5.2727,-2.1485,5.756,7.7432,0.044732,-5.3902,8.3414,-4.8013,6.097,0.54666,-9.4384,-10.667,-0.5869800000000001
1491980052349,p1,8.3441,-1.6002,4.878,-1.2147,6.0394,8.2606,0.008531,-5.2795,7.7228,-3.2807,3.7787,0.37715,-9.9577,-12.234000000000002,-0.34598
1491980052389,p1,8.5833,-1.8216,4.1696,-0.6764600000000001,5.5388,8.49,0.23493000000000003,-5.3226,8.0546,-1.8637,1.2501,0.18328,-8.6084,-11.357000000000001,-0.91848
1491980052429,p1,7.9110000000000005,-2.2601,4.0199,-0.49412,5.591,8.2143,-0.093835,-5.2620000000000005,7.716,1.1261,0.6418,-0.38624,-10.261,-9.8558,-0.68088
1491980052469,p1,8.2009,-2.168,4.4927,-0.7907,5.4974,8.0395,-0.20790999999999998,-6.016,8.7054,1.6967,0.007316,-0.56917,-10.059,-12.91,-3.3677
1491980052509,p1,8.1935,-2.278,4.2383,-0.98229,5.4064,7.8046,-0.51784,-5.7523,8.7108,-0.33265,2.4439,-0.48503999999999997,-8.5101,-10.09,-2.2581
1491980052549,p1,8.341000000000001,-1.9167,2.5034,-1.6207,5.4115,7.2879,-1.0397,-5.5946,8.908,-1.8794,3.9679,-0.49527,-9.1656,-8.0111,-2.0395
1491980052589,p1,8.9333,-2.1630000000000003,3.6403,-2.1053,5.3753,7.2702,-0.90543,-5.5093,8.4073,-3.4893,4.6373,-0.6784,-8.4615,-8.2173,-1.692
1491980052629,p1,9.2911,-1.5628,4.7362,-1.9346,5.8399,7.4314,-0.47971,-5.1401,8.4684,-6.557,7.0328,-0.72013,-8.4624,-9.0708,-1.1340000000000001
1491980052669,p1,9.5868,-0.84357,3.9746,-2.0222,6.2863,7.8679,-0.91376,-3.7936,8.9348,-9.3277,8.5427,-0.33476999999999996,-7.5576,-9.866,-1.3898
1491980052709,p1,8.9926,-0.15184,4.4745,-1.9771,5.8598,7.837000000000001,-0.10724000000000002,-3.9148,9.218,-10.065,9.3359,-0.60554,-7.4317,-10.974,-0.9722700000000001
1491980052749,p1,8.2607,0.22655,5.8069,-2.4974,5.7287,7.3812,-0.11210999999999999,-5.0574,8.7,-9.454,9.862,-0.27871,-6.9507,-10.343,-0.30501
1491980052789,p1,8.3229,0.78185,5.7587,-2.3661,5.7733,7.2,0.3551,-4.2787,7.8769,-11.251,10.992,0.32921,-5.3103,-5.9061,-0.3251
1491980052829,p1,8.4469,1.1562,4.5087,-2.3809,5.9715,7.315,0.9790399999999999,-4.501,8.1543,-10.942,11.783,-0.025595,-3.8966,-3.0462,0.28922
1491980052869,p1,8.4312,1.0669,4.6572,-2.6736,6.0507,7.0001,0.8710700000000001,-4.2242,8.4705,-9.6744,10.581,-0.31394,-1.18,-0.30407,0.7608699999999999
1491980052909,p1,8.3281,1.0918,4.194,-2.8533,5.8660000000000005,6.602,0.51726,-4.2089,8.9979,-9.7104,10.073,-0.8543299999999999,2.2389,1.2392,1.3532
1491980052949,p1,8.4794,1.0573,3.2251,-2.7036,6.2883,6.9937,0.48973999999999995,-3.7862,8.9706,-10.535,10.245999999999999,-1.5839,2.1777,0.24456,1.7380000000000002
1491980052989,p1,9.4358,1.6421,3.2809,-2.6351,6.7057,7.8952,0.5827600000000001,-4.1709,9.2525,-10.39,9.6324,-1.8579,-0.015031000000000001,-2.5136,0.8791899999999999
1491980053029,p1,9.4118,2.0809,4.7608,-2.5864,6.7882,7.8862,0.47092,-4.2161,9.0609,-10.031,8.3043,-1.3766,-2.2212,-4.1197,-0.46233
1491980053069,p1,9.2539,1.8592,4.9372,-3.202,6.2341,7.1848,0.30278,-4.1104,8.856,-11.045,8.1774,-0.68399,-5.9903,-9.5194,-0.062442
1491980053109,p1,9.1042,1.4916,4.5457,-2.9017,5.8338,6.7279,0.7683800000000001,-4.1172,8.648,-10.540999999999999,8.7659,-1.0497,-8.6843,-7.6445,-0.6856300000000001
1491980053149,p1,9.0894,1.5507,4.6057,-2.6215,5.6488,6.8795,0.8373299999999999,-4.584,8.755,-9.1948,8.6352,-0.80489,-8.1025,-8.5777,-1.6495
1491980053189,p1,8.5227,1.7313,5.0353,-2.2012,5.2647,7.0844,0.32992,-4.3511,8.9486,-6.1344,7.8502,-0.28486,-8.1958,-10.549000000000001,-1.7461
1491980053229,p1,8.0931,-0.060144,3.7222,-2.5065,5.4379,7.3653,-0.27007,-4.0739,9.035,-4.0755,4.6949,1.1405,-9.8283,-10.694,-0.9298299999999999
1491980053269,p1,8.5381,-1.6455,4.7001,-2.287,6.1589,7.6518,-0.068885,-4.4716,8.2601,-2.0065,3.2855,1.1461,-9.8899,-11.845,-0.6874399999999999
1491980053309,p1,8.4384,-3.5512,5.3509,-1.0863,6.2246,8.0678,0.50174,-4.3565,7.5382,-1.2329,1.1277,1.3666,-9.3055,-12.442,0.59086
1491980053349,p1,8.4911,-2.9064,3.3113,-0.17345,5.9509,8.4755,0.077014,-4.1732,8.0126,0.6795100000000001,0.94179,0.9925200000000001,-9.7083,-11.040999999999999,-0.11442000000000001
1491980053389,p1,7.9389,-0.58937,4.8516,-0.08404500000000001,5.7705,8.6794,0.2142,-5.2813,9.3836,0.78552,0.89505,1.5124,-9.7469,-11.110999999999999,-1.2807
1491980053429,p1,8.6415,-0.59153,3.9766,-0.44598000000000004,5.444,8.5299,0.029581,-5.0841,8.3383,-0.73118,2.3891,1.4953,-9.0353,-10.445,-2.5295
1491980053469,p1,8.3647,-0.24528000000000003,5.0874,-0.47613999999999995,5.4188,8.262,0.50067,-4.5862,9.3756,-9.5432,10.145,0.16155999999999998,-2.6107,-5.0858,0.96135
1491980053509,p1,8.4252,0.21886,5.6132,-1.0878,5.4741,8.3654,0.6610699999999999,-4.3173,9.3245,-9.361,9.4276,-0.20164,-0.7347199999999999,-3.3479,1.3563
1491980053549,p1,8.4878,0.70123,5.2736,-1.0325,5.4826,8.1179,1.5923,-4.2797,8.7512,-10.204,9.3258,0.036631,0.21054,-2.5459,1.4492
1491980053589,p1,8.5574,1.0798,4.9483,-1.045,5.3815,7.9715,1.679,-3.4707,8.3179,-9.6851,8.5562,-0.1772,0.53935,-3.176,1.7593
1491980053629,p1,8.4978,0.98475,4.7458,-1.1432,5.7249,8.1426,1.6862,-3.466,8.401,-8.9772,7.0329,-1.1067,-0.4515,-4.5017,1.9258
1491980053669,p1,8.4314,1.1114,4.7088,-1.2718,6.2969,8.1931,1.571,-3.1063,8.5251,-10.298,11.012,-1.4377,-2.0095,-4.5547,2.0861
1491980053709,p1,8.5543,1.5575,4.0561,-2.101,4.7903,7.9089,1.2108,-3.6106,9.0516,-9.5919,7.3465,-1.3445,-2.5663,-5.1742,0.5435
1491980053749,p1,8.8497,1.3816,4.8257,-1.7092,5.9964,8.1744,1.1466,-3.0563,8.8747,-9.4564,7.3006,-0.9965700000000001,-2.7039,-5.7794,-1.3879
1491980053789,p1,9.224,1.7417,4.801,-1.9028,5.8276,7.9878,1.0108,-3.8293,9.6783,-9.7898,8.0953,-1.2592,-4.4314,-8.1968,-2.0661
1491980053829,p1,9.001,1.7297,4.5456,-2.2055,4.6934,7.412000000000001,0.96131,-3.431,9.7415,-9.6944,8.5296,-1.0027,-6.6655,-9.1638,-2.3904
1491980053869,p1,9.1785,1.4247,4.5151,-2.2499,6.0397,8.2491,1.1954,-3.3732,9.3993,-9.1331,8.5895,-0.42123999999999995,-7.7899,-8.9903,-3.4996
1491980053909,p1,9.1848,1.2389,4.6557,-1.6642,5.1706,8.4626,1.2887,-3.6086,9.0527,-8.103,7.5413,0.1183,-7.8594,-10.2,-3.6535
1491980053949,p1,8.7586,0.6663100000000001,4.1936,-0.55152,5.5407,9.0981,1.3378,-3.6957,8.7934,-5.3233,6.0808,0.48336,-7.8069,-10.749,-2.5633
1491980053989,p1,7.9079999999999995,0.48031,4.2457,-0.65638,4.7895,8.049,1.3623,-3.6494,8.6242,-3.2082,4.6024,0.8951100000000001,-8.1052,-10.595,-1.3278
1491980054029,p1,7.6826,0.052564,4.2188,-0.38259,4.5772,7.8164,1.4726,-3.9752,8.5656,-1.9036,3.722,1.0423,-8.3592,-10.311,-1.0923
1491980054069,p1,7.7221,-0.67684,4.9977,-1.3249,3.8349,7.9215,1.1871,-3.7307,8.4665,-1.1516,2.661,0.8034899999999999,-8.9121,-9.306000000000001,-1.4575
1491980054109,p1,8.6564,-1.5007,5.3725,-0.62407,6.3528,8.6372,0.18172,-2.9221,8.5497,-0.99131,3.2632,0.42341000000000006,-8.843,-8.6214,-0.76717
1491980054149,p1,9.1938,-1.489,5.0633,-0.33665,4.7077,8.3884,0.24226999999999999,-4.6046,9.5334,-0.75052,3.3056,1.2835,-9.1075,-9.6635,-1.4916
1491980054189,p1,8.9458,-1.1988,3.3921,-0.61702,5.2072,8.3914,0.46968999999999994,-5.3864,10.162,-0.61636,3.5295,1.6611,-9.1463,-10.079,-2.1807
1491980054229,p1,8.6515,-0.8962399999999999,2.407,-0.80802,4.9391,8.18,1.0719,-5.1985,9.3705,-1.1888,4.1747,1.0787,-8.6049,-9.2778,-1.3626
